id_kandidat,cv_text,id_lowongan,job_desc,label
C1639,"Lulusan Akuntansi dengan pengalaman 3 tahun, terbiasa dengan Excel.",L009,"Dibutuhkan Digital Marketer dengan fokus pada SEM, pengalaman kerja minimal 4 tahun.",0
C1640,"Saya lulusan Statistika, pengalaman 1 tahun sebagai Data Analyst menggunakan Excel.",L010,"Dibutuhkan Digital Marketer dengan fokus pada Instagram Ads, pengalaman kerja minimal 2 tahun.",0
C1641,Pengalaman 1 tahun sebagai admin dengan kemampuan ERP.,L001,"Lowongan Accounting Staff, menguasai Tax Reporting, pengalaman kerja minimal 3 tahun.",0
C1642,Pengalaman 3 tahun sebagai admin dengan kemampuan Email Management.,L002,"Dicari Software Engineer dengan keahlian React, minimal pengalaman 6 tahun.",0
C1643,Saya memiliki pengalaman 2 tahun di bidang pemasaran digital dengan fokus pada Content Creation.,L003,"Dibutuhkan Digital Marketer dengan fokus pada Content Creation, pengalaman kerja minimal 2 tahun.",1
C1644,"Lulusan Akuntansi dengan pengalaman 5 tahun, terbiasa dengan Tax Reporting.",L004,"Lowongan Data Analyst dengan keahlian Python, pengalaman minimal 7 tahun.",0
C1645,Saya memiliki pengalaman 1 tahun di bidang pemasaran digital dengan fokus pada Google Ads.,L005,"Lowongan Accounting Staff, menguasai SAP, pengalaman kerja minimal 4 tahun.",0
C1646,Saya memiliki pengalaman 3 tahun di bidang pemasaran digital dengan fokus pada Google Ads.,L006,"Dibutuhkan Digital Marketer dengan fokus pada Google Ads, pengalaman kerja minimal 3 tahun.",1
C1647,"Lulusan Akuntansi dengan pengalaman 3 tahun, terbiasa dengan Excel.",L007,"Dibutuhkan Digital Marketer dengan fokus pada SEM, pengalaman kerja minimal 5 tahun.",0
C1648,"Lulusan Akuntansi dengan pengalaman 2 tahun, terbiasa dengan Accurate.",L008,"Lowongan Accounting Staff, menguasai Accurate, pengalaman kerja minimal 2 tahun.",1
C1649,Saya memiliki pengalaman 5 tahun di bidang pemasaran digital dengan fokus pada Google Ads.,L009,"Lowongan Accounting Staff, menguasai MYOB, pengalaman kerja minimal 6 tahun.",0
C1650,Pengalaman 1 tahun sebagai admin dengan kemampuan Email Management.,L010,"Staff Administrasi dibutuhkan, harus menguasai Email Management, pengalaman minimal 1 tahun.",1
C1651,Saya memiliki pengalaman 1 tahun di bidang pemasaran digital dengan fokus pada Google Ads.,L001,"Dicari Software Engineer dengan keahlian Node.js, minimal pengalaman 4 tahun.",0
C1652,Saya memiliki pengalaman 4 tahun di bidang pemasaran digital dengan fokus pada Instagram Ads.,L002,"Dibutuhkan Digital Marketer dengan fokus pada Instagram Ads, pengalaman kerja minimal 4 tahun.",1
C1653,Pengalaman 4 tahun sebagai admin dengan kemampuan Inventory Control.,L003,"Staff Administrasi dibutuhkan, harus menguasai Inventory Control, pengalaman minimal 4 tahun.",1
C1654,"Saya lulusan Statistika, pengalaman 5 tahun sebagai Data Analyst menggunakan Tableau.",L004,"Staff Administrasi dibutuhkan, harus menguasai Microsoft Excel, pengalaman minimal 7 tahun.",0
C1655,Pengalaman 1 tahun sebagai admin dengan kemampuan Microsoft Excel.,L005,"Dibutuhkan Digital Marketer dengan fokus pada SEO, pengalaman kerja minimal 3 tahun.",0
C1656,Pengalaman 4 tahun sebagai admin dengan kemampuan Email Management.,L006,"Lowongan Data Analyst dengan keahlian Python, pengalaman minimal 5 tahun.",0
C1657,"Lulusan Akuntansi dengan pengalaman 3 tahun, terbiasa dengan Accurate.",L007,"Dicari Software Engineer dengan keahlian Spring Boot, minimal pengalaman 4 tahun.",0
C1658,"Saya memiliki pengalaman 5 tahun sebagai Software Engineer, menguasai Spring Boot.",L008,"Staff Administrasi dibutuhkan, harus menguasai Inventory Control, pengalaman minimal 7 tahun.",0
C1659,"Saya lulusan Statistika, pengalaman 2 tahun sebagai Data Analyst menggunakan Excel.",L009,"Lowongan Data Analyst dengan keahlian Excel, pengalaman minimal 2 tahun.",1
C1660,"Saya memiliki pengalaman 2 tahun sebagai Software Engineer, menguasai React.",L010,"Lowongan Data Analyst dengan keahlian Tableau, pengalaman minimal 3 tahun.",0
C1661,"Lulusan Akuntansi dengan pengalaman 4 tahun, terbiasa dengan Tax Reporting.",L001,"Dicari Software Engineer dengan keahlian Node.js, minimal pengalaman 5 tahun.",0
C1662,"Saya lulusan Statistika, pengalaman 1 tahun sebagai Data Analyst menggunakan Pandas.",L002,"Dicari Software Engineer dengan keahlian Python, minimal pengalaman 2 tahun.",0
C1663,Saya memiliki pengalaman 4 tahun di bidang pemasaran digital dengan fokus pada SEO.,L003,"Dibutuhkan Digital Marketer dengan fokus pada SEO, pengalaman kerja minimal 4 tahun.",1
C1664,"Saya memiliki pengalaman 3 tahun sebagai Software Engineer, menguasai Java.",L004,"Dicari Software Engineer dengan keahlian Java, minimal pengalaman 3 tahun.",1
C1665,"Saya lulusan Statistika, pengalaman 3 tahun sebagai Data Analyst menggunakan Python.",L005,"Lowongan Accounting Staff, menguasai MYOB, pengalaman kerja minimal 6 tahun.",0
C1666,Pengalaman 1 tahun sebagai admin dengan kemampuan Email Management.,L006,"Lowongan Accounting Staff, menguasai Excel, pengalaman kerja minimal 4 tahun.",0
C1667,"Saya memiliki pengalaman 4 tahun sebagai Software Engineer, menguasai Spring Boot.",L007,"Dibutuhkan Digital Marketer dengan fokus pada Google Ads, pengalaman kerja minimal 7 tahun.",0
C1668,Saya memiliki pengalaman 2 tahun di bidang pemasaran digital dengan fokus pada Content Creation.,L008,"Staff Administrasi dibutuhkan, harus menguasai Email Management, pengalaman minimal 5 tahun.",0
C1669,"Saya memiliki pengalaman 4 tahun sebagai Software Engineer, menguasai Spring Boot.",L009,"Staff Administrasi dibutuhkan, harus menguasai ERP, pengalaman minimal 5 tahun.",0
C1670,"Saya memiliki pengalaman 5 tahun sebagai Software Engineer, menguasai React.",L010,"Staff Administrasi dibutuhkan, harus menguasai Email Management, pengalaman minimal 6 tahun.",0
C1671,Pengalaman 2 tahun sebagai admin dengan kemampuan Inventory Control.,L001,"Dicari Software Engineer dengan keahlian Python, minimal pengalaman 4 tahun.",0
C1672,"Saya lulusan Statistika, pengalaman 4 tahun sebagai Data Analyst menggunakan Tableau.",L002,"Lowongan Data Analyst dengan keahlian Tableau, pengalaman minimal 4 tahun.",1
C1673,Pengalaman 3 tahun sebagai admin dengan kemampuan ERP.,L003,"Dibutuhkan Digital Marketer dengan fokus pada Content Creation, pengalaman kerja minimal 6 tahun.",0
C1674,"Saya memiliki pengalaman 1 tahun sebagai Software Engineer, menguasai React.",L004,"Dicari Software Engineer dengan keahlian React, minimal pengalaman 1 tahun.",1
C1675,"Lulusan Akuntansi dengan pengalaman 3 tahun, terbiasa dengan Excel.",L005,"Dibutuhkan Digital Marketer dengan fokus pada SEM, pengalaman kerja minimal 6 tahun.",0
C1676,Saya memiliki pengalaman 2 tahun di bidang pemasaran digital dengan fokus pada SEM.,L006,"Lowongan Accounting Staff, menguasai MYOB, pengalaman kerja minimal 4 tahun.",0
C1677,"Saya lulusan Statistika, pengalaman 2 tahun sebagai Data Analyst menggunakan Pandas.",L007,"Staff Administrasi dibutuhkan, harus menguasai Filing System, pengalaman minimal 3 tahun.",0
C1678,"Lulusan Akuntansi dengan pengalaman 5 tahun, terbiasa dengan MYOB.",L008,"Lowongan Accounting Staff, menguasai MYOB, pengalaman kerja minimal 5 tahun.",1
C1679,Saya memiliki pengalaman 3 tahun di bidang pemasaran digital dengan fokus pada SEM.,L009,"Dibutuhkan Digital Marketer dengan fokus pada SEM, pengalaman kerja minimal 3 tahun.",1
C1680,"Saya memiliki pengalaman 2 tahun sebagai Software Engineer, menguasai React.",L010,"Lowongan Data Analyst dengan keahlian Excel, pengalaman minimal 3 tahun.",0
C1681,"Saya lulusan Statistika, pengalaman 4 tahun sebagai Data Analyst menggunakan Python.",L001,"Staff Administrasi dibutuhkan, harus menguasai Filing System, pengalaman minimal 6 tahun.",0
C1682,Pengalaman 1 tahun sebagai admin dengan kemampuan ERP.,L002,"Lowongan Accounting Staff, menguasai Accurate, pengalaman kerja minimal 2 tahun.",0
C1683,Pengalaman 3 tahun sebagai admin dengan kemampuan Filing System.,L003,"Lowongan Data Analyst dengan keahlian Pandas, pengalaman minimal 5 tahun.",0
C1684,"Saya lulusan Statistika, pengalaman 5 tahun sebagai Data Analyst menggunakan Excel.",L004,"Lowongan Data Analyst dengan keahlian Excel, pengalaman minimal 5 tahun.",1
C1685,Pengalaman 5 tahun sebagai admin dengan kemampuan ERP.,L005,"Dicari Software Engineer dengan keahlian Java, minimal pengalaman 7 tahun.",0
C1686,"Saya lulusan Statistika, pengalaman 3 tahun sebagai Data Analyst menggunakan Excel.",L006,"Lowongan Data Analyst dengan keahlian Excel, pengalaman minimal 3 tahun.",1
C1687,"Saya lulusan Statistika, pengalaman 5 tahun sebagai Data Analyst menggunakan Tableau.",L007,"Dibutuhkan Digital Marketer dengan fokus pada SEO, pengalaman kerja minimal 6 tahun.",0
C1688,"Saya lulusan Statistika, pengalaman 3 tahun sebagai Data Analyst menggunakan SQL.",L008,"Dibutuhkan Digital Marketer dengan fokus pada SEM, pengalaman kerja minimal 5 tahun.",0
C1689,"Lulusan Akuntansi dengan pengalaman 2 tahun, terbiasa dengan Accurate.",L009,"Lowongan Data Analyst dengan keahlian Python, pengalaman minimal 4 tahun.",0
C1690,"Saya lulusan Statistika, pengalaman 5 tahun sebagai Data Analyst menggunakan Tableau.",L010,"Staff Administrasi dibutuhkan, harus menguasai ERP, pengalaman minimal 6 tahun.",0
C1691,"Lulusan Akuntansi dengan pengalaman 2 tahun, terbiasa dengan Excel.",L001,"Staff Administrasi dibutuhkan, harus menguasai ERP, pengalaman minimal 3 tahun.",0
C1692,"Saya lulusan Statistika, pengalaman 2 tahun sebagai Data Analyst menggunakan Tableau.",L002,"Lowongan Accounting Staff, menguasai Tax Reporting, pengalaman kerja minimal 5 tahun.",0
C1693,Saya memiliki pengalaman 1 tahun di bidang pemasaran digital dengan fokus pada Google Ads.,L003,"Lowongan Data Analyst dengan keahlian SQL, pengalaman minimal 4 tahun.",0
C1694,"Saya lulusan Statistika, pengalaman 1 tahun sebagai Data Analyst menggunakan Excel.",L004,"Lowongan Data Analyst dengan keahlian Excel, pengalaman minimal 1 tahun.",1
C1695,"Lulusan Akuntansi dengan pengalaman 3 tahun, terbiasa dengan SAP.",L005,"Lowongan Accounting Staff, menguasai SAP, pengalaman kerja minimal 3 tahun.",1
C1696,"Saya lulusan Statistika, pengalaman 2 tahun sebagai Data Analyst menggunakan Tableau.",L006,"Lowongan Data Analyst dengan keahlian Tableau, pengalaman minimal 2 tahun.",1
C1697,Pengalaman 1 tahun sebagai admin dengan kemampuan Inventory Control.,L007,"Dicari Software Engineer dengan keahlian Node.js, minimal pengalaman 2 tahun.",0
C1698,"Saya memiliki pengalaman 3 tahun sebagai Software Engineer, menguasai Node.js.",L008,"Staff Administrasi dibutuhkan, harus menguasai Email Management, pengalaman minimal 4 tahun.",0
C1699,Saya memiliki pengalaman 3 tahun di bidang pemasaran digital dengan fokus pada Content Creation.,L009,"Lowongan Data Analyst dengan keahlian Tableau, pengalaman minimal 4 tahun.",0
C1700,Saya memiliki pengalaman 4 tahun di bidang pemasaran digital dengan fokus pada Instagram Ads.,L010,"Dibutuhkan Digital Marketer dengan fokus pada Instagram Ads, pengalaman kerja minimal 4 tahun.",1
C1701,"Saya lulusan Statistika, pengalaman 4 tahun sebagai Data Analyst menggunakan SQL.",L001,"Lowongan Data Analyst dengan keahlian SQL, pengalaman minimal 4 tahun.",1
C1702,"Lulusan Akuntansi dengan pengalaman 2 tahun, terbiasa dengan MYOB.",L002,"Staff Administrasi dibutuhkan, harus menguasai Email Management, pengalaman minimal 4 tahun.",0
C1703,"Saya lulusan Statistika, pengalaman 2 tahun sebagai Data Analyst menggunakan Excel.",L003,"Dicari Software Engineer dengan keahlian React, minimal pengalaman 5 tahun.",0
C1704,"Lulusan Akuntansi dengan pengalaman 5 tahun, terbiasa dengan Accurate.",L004,"Lowongan Accounting Staff, menguasai Accurate, pengalaman kerja minimal 5 tahun.",1
C1705,"Saya memiliki pengalaman 1 tahun sebagai Software Engineer, menguasai Java.",L005,"Dibutuhkan Digital Marketer dengan fokus pada Google Ads, pengalaman kerja minimal 2 tahun.",0
C1706,"Saya memiliki pengalaman 3 tahun sebagai Software Engineer, menguasai Spring Boot.",L006,"Lowongan Accounting Staff, menguasai SAP, pengalaman kerja minimal 4 tahun.",0
C1707,Saya memiliki pengalaman 4 tahun di bidang pemasaran digital dengan fokus pada SEO.,L007,"Lowongan Data Analyst dengan keahlian Pandas, pengalaman minimal 7 tahun.",0
C1708,"Saya memiliki pengalaman 5 tahun sebagai Software Engineer, menguasai Spring Boot.",L008,"Dicari Software Engineer dengan keahlian Spring Boot, minimal pengalaman 5 tahun.",1
C1709,Saya memiliki pengalaman 5 tahun di bidang pemasaran digital dengan fokus pada Google Ads.,L009,"Lowongan Data Analyst dengan keahlian Excel, pengalaman minimal 6 tahun.",0
C1710,"Saya lulusan Statistika, pengalaman 4 tahun sebagai Data Analyst menggunakan Python.",L010,"Staff Administrasi dibutuhkan, harus menguasai Filing System, pengalaman minimal 6 tahun.",0
C1711,"Saya lulusan Statistika, pengalaman 3 tahun sebagai Data Analyst menggunakan Python.",L001,"Dicari Software Engineer dengan keahlian Spring Boot, minimal pengalaman 6 tahun.",0
C1712,Pengalaman 4 tahun sebagai admin dengan kemampuan ERP.,L002,"Staff Administrasi dibutuhkan, harus menguasai ERP, pengalaman minimal 4 tahun.",1
C1713,Pengalaman 2 tahun sebagai admin dengan kemampuan Email Management.,L003,"Dicari Software Engineer dengan keahlian Node.js, minimal pengalaman 5 tahun.",0
C1714,Saya memiliki pengalaman 5 tahun di bidang pemasaran digital dengan fokus pada Google Ads.,L004,"Dibutuhkan Digital Marketer dengan fokus pada Google Ads, pengalaman kerja minimal 5 tahun.",1
C1715,"Saya memiliki pengalaman 3 tahun sebagai Software Engineer, menguasai Java.",L005,"Dicari Software Engineer dengan keahlian Java, minimal pengalaman 3 tahun.",1
C1716,"Lulusan Akuntansi dengan pengalaman 2 tahun, terbiasa dengan Excel.",L006,"Lowongan Data Analyst dengan keahlian Python, pengalaman minimal 3 tahun.",0
C1717,Saya memiliki pengalaman 4 tahun di bidang pemasaran digital dengan fokus pada Instagram Ads.,L007,"Dicari Software Engineer dengan keahlian Node.js, minimal pengalaman 5 tahun.",0
C1718,Pengalaman 3 tahun sebagai admin dengan kemampuan Inventory Control.,L008,"Lowongan Data Analyst dengan keahlian Tableau, pengalaman minimal 6 tahun.",0
C1719,Saya memiliki pengalaman 2 tahun di bidang pemasaran digital dengan fokus pada Instagram Ads.,L009,"Dicari Software Engineer dengan keahlian Spring Boot, minimal pengalaman 5 tahun.",0
C1720,"Saya lulusan Statistika, pengalaman 3 tahun sebagai Data Analyst menggunakan Tableau.",L010,"Dibutuhkan Digital Marketer dengan fokus pada Instagram Ads, pengalaman kerja minimal 6 tahun.",0
C1721,"Saya lulusan Statistika, pengalaman 2 tahun sebagai Data Analyst menggunakan Excel.",L001,"Lowongan Data Analyst dengan keahlian Excel, pengalaman minimal 2 tahun.",1
C1722,Pengalaman 4 tahun sebagai admin dengan kemampuan Email Management.,L002,"Dibutuhkan Digital Marketer dengan fokus pada Content Creation, pengalaman kerja minimal 5 tahun.",0
C1723,Pengalaman 4 tahun sebagai admin dengan kemampuan Inventory Control.,L003,"Staff Administrasi dibutuhkan, harus menguasai Inventory Control, pengalaman minimal 4 tahun.",1
C1724,"Saya memiliki pengalaman 2 tahun sebagai Software Engineer, menguasai Python.",L004,"Dicari Software Engineer dengan keahlian Python, minimal pengalaman 2 tahun.",1
C1725,Saya memiliki pengalaman 1 tahun di bidang pemasaran digital dengan fokus pada Content Creation.,L005,"Lowongan Data Analyst dengan keahlian Pandas, pengalaman minimal 4 tahun.",0
C1726,Saya memiliki pengalaman 5 tahun di bidang pemasaran digital dengan fokus pada Instagram Ads.,L006,"Dibutuhkan Digital Marketer dengan fokus pada Instagram Ads, pengalaman kerja minimal 5 tahun.",1
C1727,"Saya memiliki pengalaman 3 tahun sebagai Software Engineer, menguasai Python.",L007,"Dicari Software Engineer dengan keahlian Python, minimal pengalaman 3 tahun.",1
C1728,"Saya lulusan Statistika, pengalaman 2 tahun sebagai Data Analyst menggunakan Python.",L008,"Lowongan Data Analyst dengan keahlian Python, pengalaman minimal 2 tahun.",1
C1729,"Saya memiliki pengalaman 1 tahun sebagai Software Engineer, menguasai Python.",L009,"Lowongan Data Analyst dengan keahlian Pandas, pengalaman minimal 2 tahun.",0
C1730,"Saya memiliki pengalaman 3 tahun sebagai Software Engineer, menguasai React.",L010,"Dibutuhkan Digital Marketer dengan fokus pada Google Ads, pengalaman kerja minimal 4 tahun.",0
C1731,"Lulusan Akuntansi dengan pengalaman 4 tahun, terbiasa dengan Tax Reporting.",L001,"Lowongan Accounting Staff, menguasai Tax Reporting, pengalaman kerja minimal 4 tahun.",1
C1732,"Lulusan Akuntansi dengan pengalaman 5 tahun, terbiasa dengan MYOB.",L002,"Lowongan Accounting Staff, menguasai MYOB, pengalaman kerja minimal 5 tahun.",1
C1733,"Lulusan Akuntansi dengan pengalaman 5 tahun, terbiasa dengan Excel.",L003,"Lowongan Accounting Staff, menguasai Excel, pengalaman kerja minimal 5 tahun.",1
C1734,"Saya memiliki pengalaman 2 tahun sebagai Software Engineer, menguasai Spring Boot.",L004,"Dicari Software Engineer dengan keahlian Spring Boot, minimal pengalaman 2 tahun.",1
C1735,"Saya memiliki pengalaman 2 tahun sebagai Software Engineer, menguasai Node.js.",L005,"Dicari Software Engineer dengan keahlian Node.js, minimal pengalaman 2 tahun.",1
C1736,"Saya lulusan Statistika, pengalaman 2 tahun sebagai Data Analyst menggunakan Tableau.",L006,"Dibutuhkan Digital Marketer dengan fokus pada SEO, pengalaman kerja minimal 3 tahun.",0
C1737,"Saya lulusan Statistika, pengalaman 1 tahun sebagai Data Analyst menggunakan Pandas.",L007,"Lowongan Accounting Staff, menguasai Accurate, pengalaman kerja minimal 2 tahun.",0
C1738,"Lulusan Akuntansi dengan pengalaman 2 tahun, terbiasa dengan Accurate.",L008,"Lowongan Data Analyst dengan keahlian SQL, pengalaman minimal 4 tahun.",0
C1739,Pengalaman 1 tahun sebagai admin dengan kemampuan Filing System.,L009,"Staff Administrasi dibutuhkan, harus menguasai Filing System, pengalaman minimal 1 tahun.",1
C1740,"Lulusan Akuntansi dengan pengalaman 5 tahun, terbiasa dengan SAP.",L010,"Dibutuhkan Digital Marketer dengan fokus pada SEO, pengalaman kerja minimal 7 tahun.",0
C1741,Saya memiliki pengalaman 3 tahun di bidang pemasaran digital dengan fokus pada Instagram Ads.,L001,"Dibutuhkan Digital Marketer dengan fokus pada Instagram Ads, pengalaman kerja minimal 3 tahun.",1
C1742,"Lulusan Akuntansi dengan pengalaman 2 tahun, terbiasa dengan MYOB.",L002,"Lowongan Accounting Staff, menguasai MYOB, pengalaman kerja minimal 2 tahun.",1
